UID,actual_time
2KUTRxMDKD,958.7720588
Agl0UgX6LX,987.3455882
OylMhzXg00,1043.308824
iXItj8ZHNQ,1309.294118
8fpOOj4Yhx,1468.161765
ML6NT1sU3E,1511.544118
OANYc8EOEE,1559.617647
icBdlylyKH,1565.860294
Lfukh41j34,1600.176471
yeAB4JwghB,1670.588235
TQcCg3uCsj,1825.066176
BATZXxJAhl,28.04411765
PBMxx1NTH3,59.63235294
ry6FiHv1t0,121.7941176
AiRyNdNlt0,185.0735294
BaO3qF1zdc,208.8455882
1qJJ7mAdlG,248.3823529
oIKmR7lOZ2,17.69117647
a9Wudagv6P,53.35294118
F4JgWpGjYH,20.25
X7MLRuZ0LV,37.80147059
TGlJGS8dsr,85.26470588
nL4Lewvqta,137.0294118
nj0sKAjyuV,163.7205882
gMSwNPSZ9S,209.6176471
n5DxaE7cT6,255.4117647
sFF6U5wvSR,482.6397059
d8ytvqa69i,482.7426471
g0WqMtqKuW,572.8014706
Bkv4trt0nN,630.0441176
hLwsjVvfcp,682.8308824
RfFHHNBegs,692.7279412
crbFXXrqDn,720.6691176
MvUNJKAdUT,819.9485294
EWEvT2p2MG,812.7058824
hfx3oqTdgj,870.2647059
l3yvP0qKGr,916.0882353
9jFhJ9xNGR,993.0514706
9CWxrE5qeR,1053.661765
RwfjYo223w,1170.154412
15GUi6CX3K,1265.492647
0AK1nP5tMC,1280.985294
hKN6Shyknd,1347.330882
NtbNMRUYwS,1472.529412
0ks974dfTb,1587.926471
q9K3Fg03IB,1581.625
vT1fLkYAwK,1663.117647
hcRAnAqDIE,1856.514706
BjhLPjT6Ca,1883.713235
efIosl6c5p,1931.691176
1DbF5aWAec,1932.007353
TacU1FuThT,1965.272059
O0Pl1V6JzK,2118.794118
jboEnLSNAZ,184.5955882
JtPNI6jssV,225.8088235
o14Q0V2MDU,46.33823529
qhxAgZcqBS,50.54411765
CbMKoxbCOc,938.4558824
e1FfHaqocg,12.32352941
AilzKhKR8L,30.68382353
uwKkcfrdMG,18.25
YpPb5JoEgK,33.84558824
VJsPhyjbow,26.70588235
iEGSlK6x1H,73.28676471
D6bLQEwqVI,33.13970588
fYsJk5x6Ko,52.20588235
4YtxlBvMLm,33.13970588
3KF6wI1GYE,64.63970588
VPDncFP8DP,143.8161765
7t09icEcYg,198.5441176
ANYwIfdxjJ,248.0808824
DE1HOfyaz4,80.40441176
cUEfHTy1eu,188.5147059
yzIC9EhCJu,234.8897059
enRQ3nrc96,268.3382353
GChqWY3amL,299.7205882
9KVBPLXnlX,366.0808824
Ntj0qfAazo,406.5808824
nBwrEHpYp5,412.3676471
yBQhf0s0Gn,532.2573529
jCN0HTOGDE,627.2058824
AQhWDBCwEb,659.4926471
7zBFtOmtzu,761.9558824
z9zqkyI4xf,915.8823529
7aySwwNlVE,944.8308824
WRW5UkApuc,1019.330882
jxSRADSyzg,1077.610294
L4ZrDMJIXR,1081.904412
THKaE7rzUU,1131.308824
O8N0GJrk0n,1281.102941
yyll9sLQLk,1334.963235
KLa5Z8vyW9,1360.573529
9VJnfGuxsM,1561.691176
22glJ4pOZn,1684.147059
JLJW7QdsZK,1714.338235
bxaWo2zdeD,1874.588235
hzV5SlExC1,1890.257353
1Us5IxLqH1,1906.794118
jXEolCvSon,1970.507353
N7DdokQeSh,1982.985294
9BLDCtemL1,2033.352941
hbXY9HmgH5,2175.75
n8f9OcmobK,2272.139706
1Ue9opsNjp,2263.125
HzMqQTryvy,2295.948529
iP91rPWeAg,2507.088235
gDcWeLtJ7r,2557.529412
NL6BLmmwOY,2575.786765
ysVrCXUrPq,2606.764706
vG4oQx3xv1,2735.676471
Y2I3migMFs,2787.051471
XXElPZnFEw,14.64705882
ng2EiMGn6e,30.5
rS0U8treAW,69.47794118
NnrqYivDEu,76.72058824
VMylndOIrz,26.05882353
M9ukntCVyo,45.61029412
i6erWgIVaH,10.95588235
xFqQEimIoo,14.52205882
7VQMXJl8KR,33.88235294
ru1hRW8sUr,56.61029412
EebJF9AFTy,13.65441176
Tp6XzI5mOH,46.93382353
XP0HR9Jrod,55.69852941
ZYhqybsnmn,133.6470588
DUkbsMDVbe,158.6691176
Eh9Tr3Gkzn,13.96323529
CtMUN2NDZ6,93.44117647
hVrYIFwHVG,161.6691176
9wV4paA7WV,26.72794118
9cxRa5PjS6,66.33088235
8Vzc86dYzD,82.52205882
7zHremXz9O,26.13970588
O10Uakut3W,49.33088235
GCio2dLo13,23.10294118
mr18Fsg6Zf,23.10294118
cOIuDbUV14,150.1470588
ZmUCa7vW04,150.0808824
8h8GkiM4xz,262.6544118
HLAX4CfKvk,307.4485294
EzLogVXvEk,311.0073529
t8Gth2xl5S,384.5955882
iIEMxva3jg,264.9044118
XZl0KzS2Dd,36.98529412
IchbboP6Q8,68.375
qPgCTYQjzI,578.9411765
xVJE57Gohk,24.13970588
lOn8tXAx4Z,54.32352941
FbO5H7T4u5,27.52205882
VmmbBu8Hvj,97.14705882
ZpbO30Qc6k,24.72794118
Mzg3LhuBbV,75.24264706
wu6yG2i6dv,104.9632353
G3itXQtoqk,72.44117647
nT935iTju1,164.8529412
6Pm2PXHxG1,26.19117647
1q48RtntHD,16.25
AxbAMyWI6c,33.125
3icTXLXWl1,28.61029412
Z8AbvjaUap,61.88235294
arNztxJmqj,58.38970588
mWbWX2oiWW,89.71323529
NqNth1n9rq,114.5661765
iWSRn7BfSm,139.4705882
5VJF8R5SWa,12.66911765
XYcI6HpDkd,27.55882353
io9rfjsqjh,35.50735294
90NKAv7OLc,40.47058824
aS3mJNoHg8,76.21323529
ltkCOCyUd4,127.6176471
ZqangyI6qd,194.5955882
fncyBIGpQN,306.8970588
QMKPKjVuCD,303.6617647
kgFmHTXeCw,280.9926471
xXWHqGMFQV,39.53676471
xYeP39nyIk,79.54411765
8CRktRpVuP,150.8235294
pH8yDDwLll,223.7426471
9NFtw1Mg0t,265.375
VwpCfGviXd,289.4338235
IP9aZ4jY8f,341.0661765
YB321oVrEy,420.3308824
2UpoIU85dK,434.2573529
QlNrZkKOVo,562.0808824
KIEEZtG4Se,597.4485294
Hbfzt0ToTy,644.2279412
7z4GK3DOqZ,690.3088235
oROtScRavs,717.1323529
woOReXgRf0,924.125
MQ1ssPjpvj,944.8823529
6Pyc67ocFp,956.7647059
FXDlu58zSR,1115.897059
9jc9CSuOqu,1225.683824
YqpSkcWfhK,1268.426471
7Iln7grtPO,1557.485294
nIOgnGDyTd,1618.676471
B9OUgb1iuB,10.39705882
YgDZY89B0i,48.75
UYUM7e1g1s,26.44117647
qcB40cD8mo,51.82352941
IdL2vfPXcR,39.15441176
TVe5RrGnIe,45.92647059
TmrYkVyvb4,23.04411765
nWSovCDl7w,87.03676471
AE311AnbW3,164.4338235
mY2HUevUhs,13.72058824
j9YnkSgYSR,32.58823529
THDvUj1kWg,45.05147059
a7kPS4wy8K,50.30147059
0dVog1UdEb,135.25
ZqaZovpacg,114.6176471
PFNVOjCcA7,179.2426471
kP3fmwtGdH,253.9338235
XaZReoPWXd,314.9264706
QVqCvYiX3G,346.8529412
lTGxOI2xh5,608.8676471
dsLywUvfn0,628.1544118
1SgAHPODE0,677.6102941
k7og258EOa,700.4191176
bT3hQSzo81,781.6323529
1B5irmLL8X,804.2867647
a0MK2rHAi0,923.6764706
cQOH8ZXIca,1015.75
7EhJ8k3srz,1087.308824
aV9XjEvU44,1180.514706
L1MAoClhUx,1283.617647
H6GuAz3pFs,1351.632353
8F6nNoG8Wk,1405.860294
9TU6OIcMP5,1423.551471
CjazYvvqWR,1424.514706
5j5Nl99Owd,1417.529412
wjD3vMqWR2,1628.705882
fPQCVfvN1y,1680.058824
BuAjTxKqQ4,1785.948529
9jJr8QmJTB,1805.161765
WLOh405kyR,1858.352941
py3gH0deyZ,1951.088235
jgoCoXrObU,47.90441176
T5LAT7yiw8,56.97794118
5upwYqHPKw,88.91176471
8ypZFQTFFH,11.00735294
cNHkMKPU6T,25.14705882
vGMcf9nLwq,52.38970588
XKBtsjoOmC,38.24264706
vxrHaJr9a7,61.98529412
45fefMrIrs,132.4044118
hZOzuO7Vbo,19.67647059
ux6sG1AfQw,42.53676471
r9QqdAuQYm,89.18382353
JyMFwojB4b,42.84558824
PMd1enQjOw,647.3235294
A5nV4UV8lH,15.24264706
2ag4E6iDUx,27.61764706
xFvNte96rT,68.25735294
KH3BhFjxSF,64.13235294
2ucDPE2fzG,26.19852941
rVtOskTrl6,33.11029412
Z6a1v1OhM0,12.08088235
aO0oUZIms7,30.76470588
6JSvPdCLyH,57.80882353
eM845u2Kdq,70.125
wDd0e7RztN,126.2573529
7CfbmQQbU1,11.89705882
nHdO4bq5qA,27.63970588
Fw2xJJ6dcr,34.25
oHD4lokmKJ,12.97058824
lcSyKbGk8O,27.03676471
ASPt8auYhg,40.27205882
1R6epla7Pt,47.18382353
zdob2pw1Dp,31.42647059
r96uOvtNqW,48.71323529
dBe4gWOjqt,37.47794118
pqCvgAIx3b,127.1911765
732c60xMqD,147.5588235
mdka0uSuIa,168.9411765
6cPJ0hKESl,207.4264706
TlZfrWeR8T,305.5294118
7dzjNjRtmq,642.2647059
soOng0Z61I,687.5294118
NV5CS9sWCW,855.8676471
tevN6RPEkK,31.22794118
B5C5JOrNO5,92.08088235
RTmnJ7Bj1U,80.875
lbTPeWYFD0,201.4705882
aVxk847ENy,66.99264706
OO62idk6hn,31.27205882
WqGMh4L2Bd,59.74264706
VAwzhDoBQp,24.11764706
JC56LHl3dH,159.4044118
R4Xez6m4Yu,131.9044118
7elTmhSace,164.6911765
r1ScafjKL5,267.4632353
dsdGBi4rkr,40.70588235
cyEa4WmIT1,106.0882353
DPbeOv8qag,51.25735294
nGODLh0J7F,71.97058824
kYkS4UN8dH,84.55882353
2529I0SYuG,119.375
pOjnkZ4zto,88.84558824
ehiZUiZYZt,112.5
sfd8spgtE3,137.0147059
860VHhvYH8,234.9852941
uiovScnI3D,265.5220588
JAxlH8Ctiu,312.4558824
20DcJh9M4o,310.3529412
FFMSYG3pIQ,44.61764706
fjlQwcBwQh,98.24264706
JrX1pjFwLF,108.7132353
s8RFZiqSP1,122.9926471
AklJvh3qbK,141.6838235
HQCX1lf1xc,13.21323529
RpMLlDfnom,28.52941176
iHtQVy6gIB,55.82352941
V1ZAIImVkg,63.34558824
rAhMsVRfrD,29.77205882
jFVImRaXTP,47.61029412
UTO4xXxFdS,193.5808824
lsnoOUupNy,234.1176471
dX4FLegc9a,301
4CBmHjPwFK,412.1029412
AQUpH9YMA4,430.7205882
48vFxGNEoY,472.9926471
kpy0yBq1W7,535.6911765
EnAMvDlo7l,562.4338235
KJ4N7CENa6,579.6764706
emiGHt9sfr,639.8602941
ohGBY8NxoF,743.5955882
KQA7fu9Gc9,779.1985294
p8MO307mif,776.0808824
qTxE6MUfXA,815.5514706
7QYCnztPT2,1002.816176
G6LchbxOz5,1057.345588
u3By232EAR,1021.551471
GdF8UGMXK5,1065.132353
pwQ6pwhLrG,1144.948529
AVUoqrGEDF,1240.698529
w68FW7RWUV,1345.823529
vuF19oPRcN,1410.338235
Epz0xVI2pg,1513.279412
Tt4qttW1uE,1608.125
sIfxcHQ0Ah,1688.264706
U2kZ8FbQsn,1734.073529
af50NJIyuW,13.625
e20KCkUrZg,26.75735294
XEb3Q15z6p,51.625
5TNumFouUM,68.22794118
7fCUzgt556,20.99264706
lHBKmEO6i6,142.3382353
Btx5KiKWuF,150.1911765
r79w1uUj5M,198.5661765
jGa1UHGRes,279.4926471
vCHOuZ7OB5,29.38970588
Mebeubq3JV,90.80882353
8CfhsPeMCa,95.375
EDtIEaqCA2,31.86029412
WalBcQpJ1n,25.83823529
xqmZuCEsDp,56.49264706
TyZbU431fQ,82.24264706
Vlcy7sst8t,112.7205882
6FQxsTFTIm,203.3382353
h0JTCwOOzt,59.63235294
DLVRyjkO8c,87.69117647
mlvBcNcoPN,122.1985294
GtzDyAv0Y1,28.72058824
TYQcFcqmeC,169.6176471
CM8MEsAEHM,103.1617647
rZJn0Cqwzr,122.2352941
cMxyCJFfW2,26.06617647
fnxuAYygAe,55.75735294
BHLKLquqtl,89.86764706
RvM8kdztvL,119.0882353
tKq6nI6607,136.4264706
Y0MUfSydfv,162.9264706
34lc1BPAyb,33.58823529
XvdnjxJgQ7,72.28676471
NLaLa6xofd,98.72794118
UPuJGILG1w,280.9191176
GNN5Rbu7Fa,365.7647059
yaj64794XU,45.34558824
uFKstwf0a2,47.41176471
LxbIk0V3je,50.33088235
U1iZcYe6aN,226.2426471
mXpClxjEk0,206.1911765
rih4k6Q0fb,267.9779412
qw6B5sMvxY,266.8161765
3gBRgbEzag,13.77205882
xpeU5YhvRx,43.69117647
NiH0CN5fqX,10.76470588
kL8ZT7nVNE,32.48529412
uZkRC5Iqnl,12.36764706
9tLi0pB6Fe,23.84558824
5cgOhhmS1N,15.875
BKV5WjcXDl,40.08088235
Me64UQNQzb,49.15441176
YGwp0yOaxT,22.41176471
vwjjlOrhEj,34.04411765
jHK7qljjef,15.84558824
eViyKDz50F,60.69117647
4daitSrdN6,69.73529412
BoYoAr7BPM,47.51470588
yMt72CSFRD,67.69117647
SslbRAZnik,129.9926471
jYvYd66Ph8,93.45588235
fATpuEgsmD,56.60294118
U822W9JXEC,41.81617647
7rZBrEfVTB,130.6544118
BXAPtmg4vH,148.4852941
92pG0QIpWy,10.94852941
yMlLbGEfAb,12.57352941
F5MQRAm1pT,145.9852941
NeB0LAlsYJ,66.5
4CeSSIKM4L,57.26470588
2uSxEJ0crU,33.55147059
2jNu7fRv0Y,62.21323529
miOUk3hYCB,13.17647059
ewmaeAWMUt,31.79411765
KubSbxi9IW,15.59558824
QHlGjfGy3m,29.86029412
oGL1ylwRwu,42.69117647
XoSAYTEjqv,85.19117647
6Q7c6UXAjq,118.9852941
iEUprCIPWX,160.9338235
ZApK08u8Ih,42.5
nGc04jxO1X,48.16911765
huO94GC4e3,66.60294118
BvoPP48VXG,29.13235294
dYXUDDOPzz,35.52205882
3J5B9UHMUo,12.45588235
EFLsn5H8Kn,112.0808824
c5uzj5FQfD,123.7352941
amoJPTI9ur,358.8529412
LeVr75LUPZ,406.2720588
Od0t4dNx9D,422.9632353
Hlh8flcO3v,488.7132353
WiZZ1BByc7,28.625
DrzYGu1xYj,53.86764706
o5WUKCKzzn,51.91911765
OOc428diOF,57.71323529
P6uPiuJ9xa,25.81617647
r1PPoXkF8w,96.36029412
mgq3K06Fw0,135.7794118
0HfUYS57JL,217.0367647
mxi6zfQjdF,297.3088235
V4AfsvNzta,309.5073529
APTvC3RmHA,351.7426471
9ANQPqAK2R,411.9852941
c058FPKp7p,457.7867647
YJcJnLSEeM,531.0955882
C8zWWZBrPT,566.9411765
AOJRdsgV5r,607.0294118
xHZaZbLqhz,609.6838235
SeaNmlTSAC,641.1029412
J7WNNaaUcS,691.3014706
kn5bBoWJhx,960.3676471
qUzJVzyrgq,1067.786765
5pJno6MeY5,1187.352941
vvZUevu5Uk,1239.838235
xQrE1DCOvC,1373.066176
SAxfNN8yhM,1411.5
8HxAsYYyWA,1510.551471
WHRMbQPhGY,1567.566176
135V832SD8,1640.838235
sfxbGeOK3F,1782.794118
IDy0dPgFVK,1870.852941
lzl8rtj72I,1851.992647
Fduv6Cj630,1935.867647
EKRKsYZjC1,1924.470588
KMHZpZpv1p,2079.242647
0s2Fh105wr,2072.536765
BZbSBuCVYE,111.5
aZLKJRd0aF,331.4632353
pdJIkyptf2,40.88970588
v0BZ87gUR1,73.82352941
PLnhZWIKEI,173.6764706
X6xd8wUY87,126.1176471
UB20K0hWou,190.7426471
ITyArqL3nT,224.4411765
d8oe8tCTkq,242.7132353
0Twi27cvOm,79.10294118
X9RrmvblIF,149.1617647
s8tkTqOT5j,222.0073529
U5v7ITo22w,248.8676471
aqhO1ofsVf,295.5441176
zSwbrJ5Q2L,401.9926471
4krUx5xvlb,422.7647059
ahzdaEKNBd,502.6323529
QpRHdUEKGE,522.8308824
WzI2yP1UYk,576.7647059
TB0ZuncqIy,716.6397059
pKhPIdyYvs,775.1323529
d1wmtGna5V,807.6838235
ZhtI2pTdiz,962.6397059
PHx0n32yEM,62.07352941
vIKg8KmUjh,317.5
bvOOmQlLgL,370.125
u4lbUrDM9s,137.1323529
hitnNJ2noc,186.8970588
YxKdM8FzV6,229.875
bodyvcfrAo,369.5735294
QYKZwnDbWK,398.1470588
N90duBwgnx,436.9191176
jneksPjQTc,46.125
Snad2qzvp2,123.6176471
J1YiPP5Ndd,188.5588235
qwbyugglsF,268.2058824
ewxMvM12wL,480.4411765
dw4vy3mASO,96.10294118
AaXt3ut3HK,147.5514706
Wi8pdddYAP,42.59558824
AhFCnMWMbK,79.80147059
40QumYfMPh,14.91911765
nrATANGemB,37.84558824
wn7cLqiInD,28.95588235
CpMvlgMyB7,54.36764706
A10DD1baBH,46.94117647
I2VoqWaat2,235.9926471
t86ChUdrZo,294.4117647
nA16RHHZpL,375.6911765
gpNeUasqf3,393.5882353
3qwZpKocwV,432.0294118
giIJN2w7zt,461.9485294
hQvlTBVzN9,518.2058824
HUXFFUm0UK,547.5882353
GBcVUueWdM,569.1029412
8SbEk4yIEK,613.2058824
gHwxIenFcM,710.9705882
JkxuxNDe98,697.2426471
bTnN4dAjPQ,743.7647059
lDLvDoEnp0,864.9485294
KXstI2M0uw,890.875
r068HRSTew,1049.602941
Uak0RPEvKz,1120.044118
bgz3x6t2t9,1241.176471
FLEUpb4jvV,1439.382353
RbOG1iaPe7,1453.426471
1nepJN3mdD,1482.573529
iKyyucyb2b,1597.433824
stIrOHf6sI,1677.213235
dTkGHyxRX2,1712.852941
4tHkZuvNZE,1754.852941
7S7EoKJ5Ex,1776.073529
zCA7ek0zQS,1797.227941
fJtgPVud8P,1834.448529
cBw6cXTGT2,1844.867647
f0ELLz95gS,1868.088235
wJp5ROAUGv,11.30147059
mS3GWkQk9I,52.49264706
6WX2ns03lw,29.08088235
RkRvxebIt1,45.21323529
75DT4Vd7G0,51.63235294
1r2IkpiQPf,234.7867647
6Ri2Lr90vs,282.9779412
RCh8Ji3ZLa,368.3970588
sevtDLmQe2,404.0808824
z1n1D5Klk6,607.8235294
xdBQqQQekJ,522.4485294
OMvaXDbept,735.8823529
X4jG0iMgsw,42.30882353
y8LIn1Fyff,28.22794118
M218mJGebK,26.79411765
wX9SH0mN80,68.58823529
nhX4rvR7w7,180.4191176
sJZ46KAh00,197.1323529
xJSSOCEzFI,248.0882353
IjB2WkH9Pq,312.4338235
vgtT7dIU2q,355.3676471
TEf4aFtmZT,30.03676471
487942Vm4O,14.58088235
emiAePmpkK,44.66176471
Du8uNpjbW0,63.41176471
an17nlm0am,94.91911765
T5jHSnrhe8,26.29411765
lxw8sXgpQS,45.36764706
sGpEWp17iu,49.52941176
UiC4exkoPN,122.8455882
yZhXIoHGWb,202.125
N7xRjvQxvL,231.0588235
wqRSAA4848,97.64705882
S6sX2X7V4p,131.1323529
LsDDM6Tykh,126.5955882
eofHItPeIh,113.4779412
A5d6Q8BWD9,36.77941176
GoW2r29zrr,96.96323529
7S1EgDU9zt,850.1176471
RVHvzr7Qu2,14.57352941
EyRJ76syMQ,49.25735294
j0V3U7250l,59.73529412
Il4cNMMQkV,77.28676471
6tBsPGAgwK,79.80882353
YqebtRkzKd,27.77941176
d7J1HxT1Tq,68.83088235
evvqfQBNil,41.71323529
IR6I00J7IN,66.97794118
d7IWqHQiDx,15.96323529
wcZCAEyyVD,51.70588235
ucIiyfzvDh,15.38970588
d39ZT75iQS,38.02205882
B0z6YIPmJC,56.41911765
0Z3tPgBhQi,12.30147059
ed64hdEoww,40.01470588
SCiewctTC3,45.875
JsLb25FW5d,19.23529412
OYzmHsQO68,43.97058824
oNctRICIDz,25.93382353
dfvn4qmCN5,53.44852941
1E2tW0Hsjo,79.40441176
9OtTstCwYH,61.47058824
bAO2hiuVHe,55.57352941
wPcZZpRLod,30.75
djuCXkznzl,24.92647059
rN6uX5oSqr,15.72058824
HauDgvZ0xq,26.11764706
nyCeUcMATr,69.05147059
K9OYq9LMS6,128.1764706
CWllY0TJsj,38.19852941
HJ4dE5WbRv,36.41176471
rWloDWXeXW,50.09558824
qCewaJyQNK,111.3823529
auAzvZgOsp,201.0808824
4UXhCwzXDT,229.1691176
1hJXA59JGS,99.42647059
RJNtDew4FP,149.8161765
hXNJEjWzmd,26.85294118
lColwFRRP0,65.375
sW6jbgdsAw,100.75
q1yD8DN7vy,68.90441176
JeyhPCzdri,13.30882353
XolgxxNfI4,26.36029412
NvPNdut4mf,12.14705882
JuxZrNEvyW,59.10294118
YYRPNJCdfU,68.11764706
9wNlFNNyhs,147.5441176
PRAyUYDV81,131.7426471
wSIiC9HhZg,134.6397059
GDgRIWHmb6,266.8308824
bP2qRnRPW8,355.1617647
QD2rnFImQW,376.9632353
A6Bc3ZAPeO,395.2279412
h0Rhr3FRrg,487.6838235
NRSZc1Z0vW,568.4117647
PZ8w4gCini,581.75
v9VW8X9iQQ,654.8161765
tSbIkNfb3u,44.13970588
WYayT7RphT,185.8235294
VJBGXfiBmo,28.34558824
D0HARUZaDy,48.97794118
En8VmCG2uK,48.06617647
YDhF2bDbIv,11.67647059
tjo7AJyEeY,34.38970588
r5jfFvpxcm,72.33088235
5jexacnGQq,124.3088235
JME92dUwVP,168.1470588
wluYujwpDn,26.80882353
xik3PA7Jzx,57.35294118
W7dPnLN3G3,62.22794118
2oGvdXxA2d,108.5441176
6g5buHuUNw,55.28676471
hGTW8EF7iI,208.2647059
NUOdZKvZDq,240.7720588
AmGe37PROx,458.8235294
GZcYVgI1gG,524.9852941
U15goMSZDq,557.625
zXjpqad0yD,611.6691176
x0n5hkKyq4,696.8088235
0HbVX3y7z1,733.3823529
Ic1RL0Wgpt,803.0514706
1d0IflG1cK,864.9191176
RoiWsHslnN,926.5294118
kIrMWCYuuK,941.8602941
HdkEbvNsWb,1126.419118
FcvT9G3OLQ,1220.536765
VWnmh4RTuz,1244.242647
jj1lJADoPe,1379.272059
a314TBkDX0,1433.882353
c6Li89ndsW,1527.676471
sfvpXWZcKk,1609.610294
NK5A7K0MvM,1680.029412
BM2OYKfYhh,1782.573529
NUwdVkiHtW,13.75735294
GdGm4mQIfo,22.61029412
C7i6p5EmeV,64.99264706
4z9k21JSbD,154.7352941
xQscwxSEyq,187.4044118
dNYCjkg5gY,265.5735294
3qFtUcRyQc,279.9558824
WIVGlkKEkg,347.7058824
rDuF1CdY6F,404.0661765
fVxemVZs8B,433.0514706
OgRjhpcnHv,522.3014706
fyHHEtlXar,550.6323529
gVaPR8EsVA,536.7941176
8EJ5LvzUdx,701.3529412
eCPbsfR6Ty,695.8970588
C5cTQBXEye,742.9926471
4UnV0Fys5T,866.0147059
TPrGID1tIb,930.0220588
p0Lnvxrfzn,958.6617647
uPTSb5k45b,947.3014706
kf4lovpqNn,968.0514706
wwb4UwtIuK,1072.529412
Ukvpo8wwaH,1168.360294
edepEofFpB,1210.183824
3T3C0GTeDj,203.2720588
L1OnxnyqL4,287.7867647
hA49LFiCEf,396.6397059
l4rlLylvBM,131.3897059
67QGT5AMhv,223.0588235
2iJiNBWvD2,81.47058824
nIlYxYrSWa,106.4338235
wZwhJbCyv4,26.90441176
SVP3NR5jix,64.53676471
xCcO7l1JjI,95.86029412
pJExenKu2s,32.5
yjyR8Wbsbf,56.04411765
2Q0Aijg0BM,46.27205882
lN3CGvZiww,55.23529412
aD2O242LJC,18.61029412
BOlmCieu6q,41.63235294
aRcnkmYwBu,52.71323529
AkNQeENK59,11.90441176
jMNnR5KzvZ,44.66176471
eluDMQmSTZ,62.97058824
lPsiNPbUI5,67.83088235
Jfhe2vIzGm,59.07352941
v832mdbFle,51
kn0YKP2Rou,132.6764706
pgqAFTAe2Y,238.6176471
BEzM0OKwzf,26.61764706
UonDF1roGr,41.24264706
QllOVhuOKD,15.38970588
C15f6W6WoF,122.2279412
Rv6xSDT5pZ,235.4044118
hhegeaQc6j,229.1764706
8yzx6G8MBu,16.38970588
YTVS9oKLUV,28.61764706
QW4Fwc9vnt,62.77205882
DixzcTi7iR,47.13235294
7Df1N4ScPb,72.41911765
NCLuOAp3Vy,95.78676471
yeSTD9yuDR,18.30147059
maGYchVuja,34.43382353
jMfKWEUIZ3,132.0441176
mYQEVX5hWn,30.22058824
RRYd9ZRXJo,59.93382353
9s1z1SQHw1,88.92647059
l0KBi6jnGw,167.0808824
qhW0CLl8Rb,237.6102941
xPUcUp0OWq,302.1764706
aHPa33P0Yk,351.0147059
rctPUwD62K,452.9926471
wjKxvS2H9t,594.4044118
hkn5d6xlti,634.9191176
CoSzomabkf,648.0661765
7efSNsfmZa,729.7352941
4MfZefCzZp,814.3088235
mmeA5xL1i1,867.5147059
4m3ZRAhi48,920.375
WO4bTbkx5m,1091.455882
lgabxjXXy0,1245.455882
x3NZnFVMVG,1299.345588
MVjVylt1uU,1365.845588
A6iIXXbFMo,1423.735294
tsXPvnAclD,1437
oWMFCWh7j5,1450.860294
JAymkRPtX3,1470.352941
rrZ31XFb3Y,1497.897059
kveeXHLiy4,1667.455882
Z7njdTo1sw,1677.742647
3sjBurQXr4,1724.860294
eKbwS94mcE,38.72794118
RVFVFeiEnm,69.59558824
hnXFKEBtbE,82.52205882
7LnpPQH2Lf,110.0367647
PYDiyBssMk,71.71323529
4NiaOwEoBj,108.5955882
2pnyL7co5u,276.7205882
UF3OZYD3Ud,362.3897059
cdlRkLV9nb,372.8382353
TZAR86RWsy,48.44117647
c72PT3LSlV,86.08088235
Jzy62x8HTS,131.7279412
Sqq0fyEbuB,138.0514706
q3syGeO2gX,161.8455882
VnBIRV8dNi,200.6176471
mHvNPAEEZW,400.1029412
Hs4sw1TwzY,444.8235294
EHHG2wzvF0,499.3897059
fLwLCfnaUJ,715.2647059
5YUWoqKZrI,876.8088235
8R113eg3pN,898.7279412
OPCny9uCw0,928.7573529
cxkykvT1DC,948.7941176
ZloHxtK133,948.5220588
h3rAARcoVX,1001.507353
P3E3eJTMW4,1022.235294
WJFc4fwhUF,90.41911765
qzl4nF4YFl,136.6470588
BrSpgBXV7V,142.8529412
L6jdk1yBUG,30.08823529
7pFt34xIKj,152.2279412
XRnZ0sDNxe,216.8529412
VMAwY6xOgW,247.4926471
GFZHyBIrvM,305.7132353
MFOopU4uwX,412.7941176
XfYdQNFGK1,545.6691176
VbE7BXN0ce,645.6397059
b79KbwfjMA,659.0514706
I220qv6KGN,708.9779412
u97ceWANpd,749.6029412
ofiXBMqNT9,773.3970588
3wxro7alEv,803.125
DTVSUWDU8J,951.3235294
aSRuBuGip4,1036.411765
5lU0j3219L,1093.536765
ujjIUqZI1a,1140.919118
OBDHWYgkMy,1260.330882
pTqDjXpVIV,1297.044118
DYMCTMr0AP,1343.588235
Q7SGCYs339,1353.602941
dPeW8RCGRu,1534.036765
vUrS9boGf4,1556.669118
O85vJUi0kx,1766.801471
hFHX9LC2nb,1901.852941
INKGQCAq9b,24.99264706
zWggXQhIqW,43.91911765
wezblGot1m,69.57352941
RAvRjcN2wo,10.05147059
GfCCvc2R4K,26.94852941
DqHSPxjSDr,57.25
vWqbf24yJK,84.52941176
S9oWIt64Ae,86.59558824
zmXN8SIH2y,48.95588235
udaFMzJDQh,14.97058824
rgEGvbY24u,46.09558824
w3EcdvCnqs,31.40441176
e7poQ48vH3,57.31617647
Gh3BBNRvfg,90.63235294
DfmqSecnl8,196.1985294
vitzFIvU0K,234.4705882
HGHfYniCGK,262.8235294
56cJHPQk69,294.2941176
8VG4WUmwau,352.0147059
msyGJLEIHv,393.3602941
CYc3mi6i7v,442.5220588
troPz0B34g,465.3529412
9hFBpfDXT2,601.5514706
hPKXOsEy7Z,706.5882353
LDcMPg61Rq,747.1176471
6fjhQYttDP,834.6544118
